,Id,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,YrSold,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,PoolScore,SimplOverallGrade,SimplExterGrade,SimplPoolScore,SimplGarageScore,SimplFireplaceScore,SimplKitchenScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan,OverallQual-s2,OverallQual-s3,OverallQual-Sq,AllSF-2,AllSF-3,AllSF-Sq,AllFlrsSF-2,AllFlrsSF-3,AllFlrsSF-Sq,GrLivArea-2,GrLivArea-3,GrLivArea-Sq,SimplOverallQual-s2,SimplOverallQual-s3,SimplOverallQual-Sq,ExterQual-2,ExterQual-3,ExterQual-Sq,GarageCars-2,GarageCars-3,GarageCars-Sq,TotalBath-2,TotalBath-3,TotalBath-Sq,KitchenQual-2,KitchenQual-3,KitchenQual-Sq,GarageScore-2,GarageScore-3,GarageScore-Sq,TotBsmtFin,TotBath,TotArea,HasFirePlace,HasWoodDeck ,enc_street,MSSubClass_SC120,MSSubClass_SC150,MSSubClass_SC160,MSSubClass_SC180,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC40,MSSubClass_SC45,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC75,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_Apr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
876,877,94.0,10.138045708665592,2,1.0,4,2,4,5,1963,1963,0.0,3,3,3.0,3.0,3.0,1.0,431.0,1064.0,4,1040,1040,1,3.0,5,8.0,0,4.0,1963.0,2.0,648.0,3.0,3.0,2,0,0,0,0,0,3.0,0,2007,2,2,2.0,1.0,1.0,2.0,4.0,1.0,2,2.0,1.0,1.0,1.0,1,1,20,9.0,9,3.0,4.0,1944.0,912.0,4,1,648.0,648.0,2.0,1.0,2.0,2104.0,1040,0,0.0,0,16,64,2.0,4426816.0,9314020864.0,45.86937976471886,1081600,1124864000,32.2490309931942,1081600,1124864000,32.2490309931942,4,8,1.4142135623730951,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,4.0,8.0,1.4142135623730951,9.0,27.0,1.7320508075688772,3779136.0,7346640384.0,44.090815370097204,633.0,2.0,2104.0,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5488556933997533
877,878,74.0,9.086476384753796,2,1.0,4,3,9,5,2004,2005,216.0,4,3,5.0,3.0,0.0,1.0,292.0,1462.0,5,1462,2224,1,5.0,10,8.0,1,4.0,2004.0,3.0,738.0,3.0,3.0,2,184,0,0,0,0,3.0,0,2009,3,2,2.0,1.0,1.0,2.0,4.0,2.0,2,2.0,1.0,1.0,2.0,1,2,45,9.0,12,5.0,4.0,2214.0,912.0,6,2,648.0,738.0,2.0,2.0,3.5,3686.0,2224,0,1.0,0,81,729,3.0,13586596.0,50080192856.0,60.71243694664216,4946176,11000295424,47.15930449020638,4946176,11000295424,47.15930449020638,9,27,1.7320508075688772,16,64,2.0,9.0,27.0,1.7320508075688772,12.25,42.875,1.8708286933869707,25.0,125.0,2.23606797749979,4901796.0,10852576344.0,47.05316142407437,1170.0,3.5,3686.0,True,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.6221793582274318
878,879,88.0,9.37441309371334,2,1.0,3,3,5,7,1961,1995,0.0,3,3,3.0,3.0,2.0,1.0,210.0,1109.0,3,1155,1155,1,4.0,6,6.0,0,4.0,1987.0,2.0,576.0,3.0,3.0,2,192,0,0,0,0,3.0,400,2010,2,3,2.0,1.0,1.0,2.0,3.0,2.0,1,2.0,1.0,1.0,1.0,1,1,35,9.0,9,4.0,4.0,1728.0,912.0,6,1,648.0,576.0,2.0,2.0,2.0,2264.0,1155,0,0.0,0,25,125,2.23606797749979,5125696.0,11604575744.0,47.58150901348127,1334025,1540798875,33.98529093593286,1334025,1540798875,33.98529093593286,4,8,1.4142135623730951,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,4.0,8.0,1.4142135623730951,16.0,64.0,2.0,2985984.0,5159780352.0,41.569219381653056,899.0,2.0,2264.0,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.557612842427037
879,880,68.95370370370371,8.853808274977197,2,1.0,3,3,5,8,1978,2005,90.0,4,4,3.0,3.0,0.0,1.0,218.0,864.0,5,864,864,1,3.0,6,8.0,0,4.0,1978.0,1.0,336.0,3.0,3.0,2,0,0,0,0,0,3.0,0,2009,2,3,2.0,1.0,1.0,2.0,4.0,1.0,2,2.0,1.0,1.0,1.0,2,2,40,9.0,16,3.0,4.0,1008.0,912.0,6,4,648.0,336.0,2.0,1.0,2.0,1728.0,864,0,1.0,0,25,125,2.23606797749979,2985984.0,5159780352.0,41.569219381653056,746496,644972544,29.393876913398138,746496,644972544,29.393876913398138,4,8,1.4142135623730951,16,64,2.0,1.0,1.0,1.0,4.0,8.0,1.4142135623730951,9.0,27.0,1.7320508075688772,1016064.0,1024192512.0,31.74901573277509,646.0,2.0,1728.0,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5513252165620117
880,881,60.0,8.857230494201946,2,1.0,4,3,5,5,2005,2006,0.0,3,3,5.0,4.0,0.0,1.0,110.0,1090.0,4,1090,1090,1,3.0,5,8.0,0,4.0,2005.0,2.0,450.0,3.0,3.0,2,0,49,0,0,0,3.0,0,2007,2,2,2.0,1.0,1.0,2.0,4.0,1.0,2,2.0,1.0,2.0,2.0,1,1,25,9.0,9,3.0,4.0,1350.0,912.0,4,1,648.0,450.0,2.0,1.0,2.5,2180.0,1090,49,0.0,0,25,125,2.23606797749979,4752400.0,10360232000.0,46.69047011971501,1188100,1295029000,33.015148038438355,1188100,1295029000,33.015148038438355,4,8,1.4142135623730951,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,6.25,15.625,1.5811388300841898,9.0,27.0,1.7320508075688772,1822500.0,2460375000.0,36.742346141747674,980.0,2.5,2180.0,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.562176860235701
881,882,44.0,9.529448434427817,2,1.0,3,3,7,5,1990,1991,117.0,4,4,4.0,3.0,1.0,1.0,254.0,1156.0,5,1187,1717,1,4.0,7,8.0,1,3.0,1990.0,2.0,400.0,3.0,3.0,2,168,36,0,0,0,3.0,0,2007,3,2,2.0,1.0,1.0,1.0,4.0,2.0,2,1.0,1.0,1.0,2.0,2,2,35,9.0,16,4.0,3.0,1200.0,912.0,6,4,648.0,400.0,1.0,2.0,2.5,2873.0,1717,36,1.0,0,49,343,2.6457513110645907,8254129.0,23714112617.0,53.600373133029585,2948089,5061868813,41.43669871020132,2948089,5061868813,41.43669871020132,9,27,1.7320508075688772,16,64,2.0,4.0,8.0,1.4142135623730951,6.25,15.625,1.5811388300841898,16.0,64.0,2.0,1440000.0,1728000000.0,34.64101615137755,902.0,2.5,2873.0,True,True,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.575778164315123
882,883,68.95370370370371,9.173365135851288,2,1.0,3,3,6,5,1992,1993,0.0,3,3,4.0,3.0,0.0,1.0,808.0,808.0,4,808,1593,1,3.0,7,8.0,1,3.0,1993.0,2.0,389.0,3.0,3.0,2,342,40,0,0,0,3.0,0,2009,2,2,2.0,1.0,1.0,1.0,4.0,1.0,2,1.0,1.0,1.0,2.0,1,1,30,9.0,9,3.0,3.0,1167.0,912.0,4,1,648.0,389.0,1.0,1.0,2.5,2401.0,1593,40,0.0,0,36,216,2.449489742783178,5764801.0,13841287201.0,49.0,2537649,4042474857,39.91240408695021,2537649,4042474857,39.91240408695021,4,8,1.4142135623730951,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,6.25,15.625,1.5811388300841898,9.0,27.0,1.7320508075688772,1361889.0,1589324463.0,34.161381705077446,0.0,2.5,2401.0,True,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.571813777729968
883,884,60.0,8.733110697638708,2,1.0,4,3,4,5,1912,1950,0.0,4,3,3.0,2.0,0.0,1.0,795.0,795.0,3,954,2230,1,3.0,10,8.0,0,4.0,1997.0,1.0,440.0,3.0,4.0,2,0,188,0,0,0,3.0,0,2006,2,2,2.0,2.0,1.0,2.0,4.0,1.0,1,1.0,1.0,1.0,1.0,1,2,20,12.0,12,3.0,4.0,1320.0,912.0,4,2,648.0,440.0,2.0,1.0,2.0,3025.0,1749,188,0.0,0,16,64,2.0,9150625.0,27680640625.0,55.0,3059001,5350192749,41.82104733265297,4972900,11089567000,47.22287581247038,4,8,1.4142135623730951,16,64,2.0,1.0,1.0,1.0,4.0,8.0,1.4142135623730951,9.0,27.0,1.7320508075688772,1742400.0,2299968000.0,36.3318042491699,0.0,2.0,3025.0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.540237021238101
884,885,65.0,8.875007486048396,2,1.0,4,3,5,5,1967,1967,60.0,3,3,3.0,3.0,0.0,1.0,460.0,892.0,3,892,892,1,3.0,5,8.0,0,4.0,1967.0,1.0,288.0,3.0,3.0,2,0,0,0,0,0,3.0,0,2009,2,2,2.0,1.0,1.0,2.0,4.0,1.0,1,2.0,1.0,1.0,1.0,1,1,25,9.0,9,3.0,4.0,864.0,912.0,4,1,648.0,288.0,2.0,1.0,1.0,1784.0,892,0,1.0,0,25,125,2.23606797749979,3182656.0,5677858304.0,42.23742416388575,795664,709732288,29.866369046136157,795664,709732288,29.866369046136157,4,8,1.4142135623730951,9,27,1.7320508075688772,1.0,1.0,1.0,1.0,1.0,1.0,9.0,27.0,1.7320508075688772,746496.0,644972544.0,29.393876913398138,432.0,1.0,1784.0,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.526762946426977
885,886,50.0,8.540909718033554,2,1.0,3,3,9,5,1999,2000,60.0,4,3,5.0,3.0,2.0,1.0,460.0,1698.0,5,1709,1709,1,4.0,5,8.0,1,3.0,1999.0,2.0,506.0,3.0,3.0,2,97,65,0,0,0,3.0,0,2008,3,2,2.0,1.0,1.0,1.0,4.0,2.0,2,2.0,1.0,1.0,2.0,1,2,45,9.0,12,4.0,3.0,1518.0,912.0,6,2,648.0,506.0,1.0,2.0,3.0,3407.0,1709,65,1.0,0,81,729,3.0,11607649.0,39547260143.0,58.36951259004995,2920681,4991443829,41.340053217188775,2920681,4991443829,41.340053217188775,9,27,1.7320508075688772,16,64,2.0,4.0,8.0,1.4142135623730951,9.0,27.0,1.7320508075688772,16.0,64.0,2.0,2304324.0,3497963832.0,38.961519477556315,1238.0,3.0,3407.0,True,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6176521556455694
886,887,70.0,9.035272443893536,2,1.0,4,3,5,5,1959,2005,122.0,3,3,3.0,3.0,0.0,1.0,1098.0,1626.0,5,1712,1712,2,3.0,8,8.0,0,4.0,2005.0,2.0,588.0,3.0,3.0,2,272,54,0,0,0,3.0,0,2006,2,2,2.0,1.0,1.0,2.0,4.0,1.0,2,1.0,1.0,1.0,1.0,1,1,25,9.0,9,6.0,4.0,1764.0,912.0,4,1,648.0,588.0,2.0,2.0,2.0,3338.0,1712,54,1.0,0,25,125,2.23606797749979,11142244.0,37192810472.0,57.77542730261716,2930944,5017776128,41.376321731154405,2930944,5017776128,41.376321731154405,4,8,1.4142135623730951,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,4.0,8.0,1.4142135623730951,9.0,27.0,1.7320508075688772,3111696.0,5489031744.0,42.0,528.0,2.0,3338.0,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.556024721719396
887,888,59.0,9.709113657218,2,1.0,3,3,5,7,1955,1955,0.0,3,4,3.0,3.0,0.0,1.0,816.0,816.0,3,872,1393,1,3.0,8,8.0,0,4.0,1955.0,1.0,300.0,3.0,3.0,2,121,0,0,265,0,3.0,0,2008,2,3,2.0,1.0,1.0,2.0,4.0,1.0,1,1.0,1.0,1.0,1.0,2,1,35,9.0,12,3.0,4.0,900.0,912.0,6,2,648.0,300.0,2.0,1.0,1.5,2209.0,1393,265,0.0,0,25,125,2.23606797749979,4879681.0,10779215329.0,47.0,1940449,2703045457,37.322915213043046,1940449,2703045457,37.322915213043046,4,8,1.4142135623730951,9,27,1.7320508075688772,1.0,1.0,1.0,2.25,3.375,1.224744871391589,9.0,27.0,1.7320508075688772,810000.0,729000000.0,30.0,0.0,1.5,2209.0,False,True,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.55075168420188
888,889,95.0,9.671933733861948,2,1.0,3,2,8,6,1970,1970,0.0,4,4,3.0,4.0,3.0,3.0,1043.0,2217.0,5,2217,2217,1,4.0,8,8.0,1,3.0,1970.0,2.0,621.0,3.0,3.0,2,81,207,0,224,0,3.0,0,2007,3,2,2.0,1.0,1.0,1.0,4.0,2.0,2,2.0,1.0,2.0,1.0,2,2,48,9.0,16,4.0,3.0,1863.0,912.0,6,4,648.0,621.0,1.0,2.0,3.0,4434.0,2217,431,0.0,0,64,512,2.8284271247461903,19660356.0,87174018504.0,66.58828725834597,4915089,10896752313,47.085029467974216,4915089,10896752313,47.085029467974216,9,27,1.7320508075688772,16,64,2.0,4.0,8.0,1.4142135623730951,9.0,27.0,1.7320508075688772,16.0,64.0,2.0,3470769.0,6466042647.0,43.162483709814474,1174.0,3.0,4434.0,True,True,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.6025967915616817
